track_id,artist_name,track_title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
70C4NyhjD5OZUMzvWZ3njJ,Billy Joel,Piano Man,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000
7e89621JPkKaeDSTQ3avtg,Lynyrd Skynyrd,Sweet Home Alabama,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800
6fTdcGsjxlAD9PSkoPaLMX,Nico Segal,Sunday Candy,0.511,0.596,0,-6.56,1,0.224,0.53,0.0,0.0798,0.554,158.063,226014
5OA2EQqiP7r7Zcl6nw8ICW,Aloe Blacc,I Need A Dollar,0.84,0.481,8,-7.152,0,0.033,0.199,0.0,0.0857,0.96,95.513,244386
0azC730Exh71aQlOt9Zj3y,Calvin Harris,This Is What You Came For,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160
6bJuuCtXYiwOcKT9s8uRh8,The Beach Boys,California Girls - Remix/Remastered 2001,0.503,0.62,11,-6.069,1,0.0296,0.471,0.0,0.159,0.713,116.599,160360
0mG66FLhO0iZ6XCAGdjpax,The Oak Ridge Boys,Elvira,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,225627
4i3MgUew8ynhf49Qwr4IP4,A.R. Rahman,Jai Ho,0.733,0.795,9,-6.748,1,0.0609,0.213,0.0001,0.0989,0.299,136.977,319347
359krpyCKcFF8SFvqWES9L,Old Crow Medicine Show,Wagon Wheel,0.621,0.403,9,-8.211,1,0.0359,0.581,0.0,0.114,0.634,145.523,232133
4NeOWqHmlrGRuBvsLJC9rL,Justin Timberlake,My Love (feat. T.I.),0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160
16QN8cBubEq706vNtPpOME,Kelly Clarkson,Love So Soft,0.808,0.581,11,-5.43,1,0.07,0.0053,1.19e-05,0.0828,0.758,130.012,172427
28efjJXBm1CuCmqle5HK2w,Tim McGraw,Just To See You Smile,0.492,0.823,6,-8.526,1,0.0297,0.127,0.0,0.0523,0.702,94.342,215173
2oENJa1T33GJ0w8dC167G4,Sean Kingston,Fire Burning,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,239987
16fzReMJmcLlBccnZCTZNS,The Police,Every Breath You Take,0.825,0.449,1,-9.859,1,0.0348,0.574,0.0034,0.0726,0.738,117.399,251347
7lX0IsKQ5ubVvowy0sGLBP,The Isley Brothers,Shout,0.448,0.825,10,-6.881,1,0.068,0.55,0.0,0.933,0.612,137.297,270133
4u26EevCNXMhlvE1xFBJwX,The Band Perry,If I Die Young,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,222773
4vVTI94F9uJ8lHNDWKv0i2,Sean Kingston,Eenie Meenie,0.72,0.607,1,-4.168,1,0.0322,0.0543,0.0,0.113,0.828,121.223,201947
3oDFtOhcN08qeDPAK6MEQG,Black Eyed Peas,Boom Boom Pow,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,251440
5xP3GDhXolpbFplyOOmgQI,John Mayer,Waiting On the World to Change,0.577,0.756,2,-5.82,1,0.115,0.159,0.000232,0.249,0.663,176.75,201173
6hs3SDnbO3f6VQuPO4KBEb,Rusted Root,Send Me on My Way,0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,263333
4JehYebiI9JE8sR8MisGVb,Beyoncé,Halo,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640
2y5aJvzXhHPA94U5GFAcXe,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),0.734,0.442,0,-8.432,1,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967,245653
1XpYodsD36XN7ygcdF7mJJ,Ed Sheeran,The A Team,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,258373
6FE2iI43OZnszFLuLtvvmg,MKTO,Classic,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427
7a86XRg84qjasly9f6bPSD,fun.,We Are Young (feat. Janelle Monáe),0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627
3AGOgQzp0YcPH41u9p7dOp,The Wanted,Glad You Came,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,198187
77TT8Xvx637TpzV8kKGkUw,David Guetta,Titanium (feat. Sia),0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040
1Pofof4ZYVI6GDM0IFGvBk,Headhunterz,Live Your Life - Radio Edit,0.485,0.853,6,-3.192,0,0.0423,0.0057,0.00155,0.0842,0.304,130.054,180923
29VZKgZvAjFRxxBnctjqOn,Post Malone,rockstar,0.552,0.503,5,-6.759,0,0.145,0.138,0.000555,0.143,0.141,159.706,218480
59dLtGBS26x7kc0rHbaPrq,B.o.B,Nothin' on You (feat. Bruno Mars),0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320
7IHOIqZUUInxjVkko181PB,Sam Smith,Stay With Me,0.5,0.418,0,-6.535,1,0.0377,0.566,0.000193,0.11,0.176,84.899,172724
190jyVPHYjAqEaOGmMzdyk,Justin Bieber,Beauty And A Beat,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,227987
0Hf4aIJpsN4Os2f0y0VqWl,Pitbull,Feel This Moment (feat. Christina Aguilera),0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507
4VC5nFbYO4avKksJ9jN4pY,P!nk,Just Give Me a Reason (feat. Nate Ruess),0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733
5sra5UY6sD658OabHL3QtI,Alicia Keys,Empire State of Mind (Part II) Broken Down,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,216480
4w1lzcaoZ1IC2K5TwjalRP,Vanessa Carlton,A Thousand Miles,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,237493
3DEUviTtgRz6r3MdrUx0OL,Dobie Gray,Drift Away,0.516,0.318,11,-14.061,1,0.0514,0.51,0.0,0.125,0.525,76.199,233707
0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Summer Of '69,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053
0TF3F5Lw5apoD1zvR8LikO,Rick Springfield,Jessie's Girl,0.687,0.704,2,-7.923,1,0.0423,0.0745,0.0,0.0924,0.843,131.704,192867
2w7O4XCRoIJrwF1NqKL9TM,Judah & the Lion,Take It All Back 2.0,0.441,0.802,0,-6.411,1,0.0305,0.0104,6.25e-05,0.123,0.783,148.023,218356
11bD1JtSjlIgKgZG2134DZ,Snow Patrol,Chasing Cars,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933
6j7hih15xG2cdYwIJnQXsq,Gavin DeGraw,Not Over You,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,218520
5fVZC9GiM4e8vu99W0Xf6J,The Fray,How to Save a Life,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533
4RCWB3V8V0dignt99LZ8vH,Plain White T's,Hey There Delilah,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,232533
5s5t0OFg9lIlBFaCI14K1i,Maroon 5,She Will Be Loved,0.524,0.711,0,-5.494,0,0.0405,0.0567,0.0,0.134,0.539,203.867,257133
7MapZTlRqFfUteNcghsTwf,Andy Grammer,Keep Your Head Up,0.666,0.78,7,-5.177,1,0.0404,0.044,0.0,0.128,0.795,90.004,190480
2Oj5BXOY01EDuJhVYNlEoq,Capital Cities,Safe And Sound,0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952,192693
5KYoPa5akZxiCn38xelbqI,The Bangles,Manic Monday,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38e-06,0.214,0.869,121.737,184173
1NrJYpdAi7uosDRPmSYrsG,OneRepublic,Apologize,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107
2374M0fQpWi3dLnB54qaLX,TOTO,Africa,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893
0nnxf8p851ZR49KFnGWVsB,Michael Franti & Spearhead,Say Hey (I Love You),0.738,0.983,5,-4.374,0,0.0855,0.038,5.93e-06,0.183,0.957,92.998,235760
4nYsmWkuTaowTMy4gskmBw,Maroon 5,What Lovers Do (feat. SZA),0.792,0.612,5,-5.212,0,0.0693,0.0805,3.83e-06,0.0852,0.42,109.959,199849
15vzANxN8G9wWfwAJLLMCg,The Chainsmokers,Paris,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,221520
6hdkw1wzhIRYPlYDUtCY5m,John Legend,Love Me Now,0.416,0.773,8,-3.784,1,0.0949,0.572,0.0,0.105,0.716,122.65,210307
5J4ZkQpzMUFojo1CtAZYpn,Ariana Grande,Love Me Harder,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133
2l8w0zZVn4AZNuzrht7MRT,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0.475,0.606,8,-6.646,1,0.0346,0.247,0.0,0.125,0.282,94.994,252534
0pwYLVXVknPSGUQb39cePC,Justin Bieber,As Long As You Love Me,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,229467
2K87XMYnUMqLcX3zvtAF4G,One Direction,Drag Me Down,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120
7iNIg7XDEaYECfWD5dJ9Va,Justin Bieber,Friends (with BloodPop®),0.743,0.735,8,-5.337,1,0.0382,0.00389,0.0,0.304,0.631,104.979,189467
50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720
09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Sorry,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787
2IjyFRCRn8x1bEquOM3vxg,Justin Bieber,Purpose,0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,210160
4AMnUGvZUVJgDuY7rOPzUZ,Justin Bieber,Get Used To It,0.687,0.705,9,-8.453,0,0.0522,0.0339,0.0,0.164,0.449,110.048,238133
2GCKWEsbb0Xo1oodTOKVi1,Justin Bieber,Heartbreaker,0.568,0.517,6,-7.316,0,0.0894,0.146,0.0,0.343,0.578,104.443,262840
3rLIv187BhjyweFe89SgLn,Justin Bieber,Somebody To Love,0.714,0.833,5,-5.239,1,0.0259,0.00249,0.0,0.298,0.663,129.964,220920
1qXDjWPzxa02VClFJmu6nx,Justin Bieber,Home To Mama,0.688,0.296,2,-11.064,1,0.0872,0.95,0.000166,0.115,0.478,89.091,203267
762UXiwEHYY97VL45sAUPR,David Guetta,2U,0.551,0.651,8,-5.828,0,0.0594,0.225,0.0,0.224,0.562,144.875,194907
7CUYHcu0RnbOnMz4RuN07w,Luis Fonsi,Despacito (Featuring Daddy Yankee),0.659,0.802,2,-4.79,1,0.148,0.208,0.0,0.123,0.863,177.936,228200
0171XsIM2xyeXRr6wsugEI,Justin Bieber,Boyfriend,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,171333
61uyGDPJ06MkxJtHgPmuyO,Justin Bieber,Company,0.59,0.797,4,-4.901,0,0.0614,0.132,0.0,0.0846,0.425,94.948,208120
0n8ob8S72lvznoVfiwz4qL,Skrillex,Where Are Ü Now,0.432,0.74,7,-5.053,1,0.062,0.0342,6.59e-06,0.14,0.193,139.42,242520
3jHCXrZNz8fQEEf4BpWCAj,Justin Bieber,Purpose,0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,210160
7vldwy3gdhmPRKWSCi8H61,Justin Bieber,The Feeling,0.525,0.809,1,-6.185,0,0.0619,0.0819,1.22e-06,0.0971,0.21,127.073,244907
6DNtNfH8hXkqOX1sjqmI7p,Major Lazer,Cold Water (feat. Justin Bieber & MØ),0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185352
10SDxx0CFWGqgVVBeX22TP,Justin Bieber,No Pressure,0.644,0.595,1,-6.877,1,0.215,0.121,0.0,0.279,0.554,148.889,286853
5GYbkDveRD2I8M5ZJ14hWn,Justin Bieber,Never Say Never,0.739,0.807,0,-5.063,1,0.0652,0.0181,0.0,0.295,0.632,97.048,227853
4yWCzA44dQyp0SoeM81bUb,Justin Bieber,Life Is Worth Living,0.558,0.296,10,-9.18,1,0.0427,0.907,0.0,0.108,0.463,76.04,234787
67T6l4q3zVjC5nZZPXByU8,Jason Derulo,Whatcha Say,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253
1TEjSXPdAakDotj2Wji3PU,Katy Perry,Hot N Cold,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227
3DamFFqW32WihKkTVlwTYQ,Owl City,Fireflies,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,228347
1CdqVF1ywD0ZO1zXtB9yWa,Taio Cruz,Break Your Heart,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,186267
1hGy2eLcmC8eKx7qr1tOqx,Sean Kingston,Beautiful Girls,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,225373
0qOnSQQF0yzuPWsXrQ9paz,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960
2SnNaoNhMjC1WRMTWD8qTX,Justin Bieber,Mark My Words,0.383,0.256,0,-8.572,1,0.0332,0.88,2.69e-06,0.169,0.519,114.188,134347
5cy3CNTBZbX8vZUIsu4p7K,Maroon 5,Payphone - Edit,0.741,0.783,4,-4.791,1,0.0415,0.015,0.0,0.302,0.534,110.002,231373
5jzKL4BDMClWqRguW5qZvh,Katy Perry,Teenage Dream,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,227741
0V8FYVlBFuXXTIvRnMbZyS,Miley Cyrus,The Climb,0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074,236067
5AyL2kgLtTWEu3qO3B9SqK,Far East Movement,Like A G6,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,216893
5BoIP8Eha5hwmRVURkC2Us,Jason Derulo,In My Head,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,199027
44hOGg1uFg1XJZGZYNwYmM,Soft Cell,Tainted Love,0.569,0.402,0,-10.151,1,0.0433,0.438,0.0,0.134,0.696,144.635,162507
3cySlItpiPiIAzU3NyHCJf,Ariana Grande,Problem,0.66,0.798,1,-5.326,0,0.162,0.0226,2.2e-05,0.103,0.627,103.022,193987
6T506SFlFUVVNvnmCiVZR0,Ariana Grande,Dangerous Woman,0.662,0.618,7,-5.26,1,0.0455,0.0537,0.0,0.355,0.261,134.022,235947
0RPtk7brObnK3uzTbixenA,Troy,Start of Something New,0.665,0.762,7,-6.371,1,0.0306,0.301,0.0,0.0891,0.229,103.974,199093
5t5LFepMdws4nudg1EiWdd,High School Musical Cast,We're All In This Together,0.758,0.941,6,-6.356,1,0.0677,0.0482,0.0,0.605,0.824,116.005,231427
0moS6k1E4YNbkG4Dxet8ZH,Zac Efron,Gotta Go My Own Way,0.432,0.69,9,-4.772,1,0.0292,0.0927,4.31e-05,0.184,0.264,88.797,222493
5jrdCoLpJSvHHorevXBATy,Katy Perry,Dark Horse,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,215672
2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,291293
4nVBt6MZDDP6tRVdQTgxJg,One Direction,Story of My Life,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493
5ifX6jfT33QWKP9DE0YRG8,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),0.711,0.807,1,-8.817,1,0.0456,0.206,0.000387,0.0854,0.861,118.819,290427
6Z0F3Mqj7tq1CBZo5qMlUg,Hannah Montana,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",0.676,0.861,1,-3.645,1,0.0501,0.0512,0.0,0.0613,0.681,124.031,174120
2gOlrge3YTmYPwsCGgU62K,Cascada,Every time we touch,0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,197124
5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,Uptown Girl,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707
62bOmKYxYg7dhrC6gH9vFn,*NSYNC,Bye Bye Bye,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400
2zjt2hHBbiv5SuxYg8Z7eP,Cyndi Lauper,Girls Just Want to Have Fun,0.707,0.788,6,-5.269,1,0.0333,0.214,0.000571,0.308,0.746,120.465,238120
3b0EOvScbZUc0qJx0E1L2z,The Jackson 5,I Want You Back,0.639,0.548,8,-13.534,1,0.0394,0.29,9.68e-05,0.366,0.887,98.359,176333
3zByVQLvdXUaDTubfWkpCk,Neil Diamond,Sweet Caroline,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573
4myBMnNWZlgvVelYeTu55w,Van Morrison,Brown Eyed Girl,0.478,0.678,7,-7.032,1,0.0364,0.29,0.0,0.577,0.892,151.466,182960
5EU1mh0C4Km3k6vGvIDN2J,Bryan Adams,Summer Of '69,0.497,0.852,2,-5.517,1,0.0405,0.0155,0.0,0.0793,0.713,138.8,212933
3xrn9i8zhNZsTtcoWgQEAd,Kelly Clarkson,Since U Been Gone,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960
22Lg6vvMS2JC07aAjsGvtU,Katy Perry,Hot N Cold,0.702,0.839,7,-3.992,1,0.0439,8.1e-05,0.0,0.072,0.856,132.007,223227
6nYoTBmGFNgfTyRC8x1Fvp,Kesha,TiK ToK,0.755,0.832,2,-2.741,0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,199693
3NLnwwAQbbFKcEcV8hDItk,One Direction,Perfect,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,230333
47ltkdjKBMHelkhJavYLQ4,Ed Sheeran,Lego House,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,185093
2OSfEYKhlSsLx6vn4O75RK,The Jackson 5,I Want You Back,0.667,0.669,8,-6.264,1,0.0326,0.441,0.0023,0.215,0.947,98.264,178493
2giHiZTf7a3UKkYvENgavP,Jason Derulo,It Girl,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993,192200
2sLwPnIP3CUVmIuHranJZU,Jason Derulo,Wiggle (feat. Snoop Dogg),0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,193296
6nxQdXa1uAL0rY72wPZu89,John Legend,Love Me Now,0.495,0.762,8,-3.842,1,0.0862,0.591,0.0,0.0763,0.708,123.893,210293
7t00jJDygiHzPabOYS6AGb,Kid Rock,All Summer Long,0.702,0.875,7,-3.588,1,0.0283,0.014,0.0,0.0872,0.905,103.002,296960
4fTHdMTq0Znl3djLI1Typn,OMI,Cheerleader (Felix Jaehn Remix) - Radio Edit,0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04,180021
7aftSOGSOpSoIlVAQVBb71,Sam Hunt,Break Up In A Small Town,0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,229880
7mldq42yDuxiUNn08nvzHO,Sam Hunt,Body Like A Back Road,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,165387
67D9O4Oau629qirRXtTWCS,Sean Kingston,Beautiful Girls,0.745,0.666,9,-5.899,1,0.0566,0.159,0.0,0.302,0.708,129.995,241933
6iX1f3r7oUJnMbGgQ2gx1j,Tommy Tutone,867-5309 / Jenny,0.584,0.708,5,-10.039,1,0.0593,0.0264,0.00364,0.112,0.564,137.657,226200
1uigwk5hNV84zRd5YQQRTk,Natasha Bedingfield,Pocketful of Sunshine,0.721,0.88,9,-3.896,0,0.0454,0.191,0.0,0.0769,0.655,110.021,202907
6mghCOaaSvrke0z1EUVUIf,Train,"Hey, Soul Sister",0.674,0.89,1,-4.446,0,0.0459,0.203,0.0,0.0819,0.737,97.02,216773
1WP1r7fuvRqZRnUaTi2I1Q,Shawn Mendes,Stitches,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882,206880
5rwdhliMmo0aAQ08vU0AOZ,Maroon 5,Maps,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960
0sooJd5WbNnnz5k6yO7FIQ,Bastille,Pompeii,0.682,0.714,9,-6.306,1,0.0399,0.074,0.0,0.278,0.581,127.443,214148
2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Everybody Talks,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,177280
00Mb3DuaIH1kjrwOku9CGU,Avril Lavigne,Sk8er Boi,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000
3941McqnrX9blUEelPxgot,Shania Twain,Man! I Feel Like A Woman!,0.645,0.888,10,-2.667,1,0.056,0.615,0.0,0.347,0.727,125.025,232960
6oDPg7fXW3Ug3KmbafrXzA,Miley Cyrus,Wrecking Ball,0.466,0.403,5,-6.142,1,0.0337,0.395,0.0,0.111,0.337,119.81,223240
6Uy6K3KdmUdAfelUp0SeXn,Sara Bareilles,Brave,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573
6RtPijgfPKROxEzTHNRiDp,MAGIC!,Rude,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,224840
4llK75pXNWZz6KAho2Gp16,Maroon 5,She Will Be Loved - Radio Mix,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,259453
7gF9RfiO8nBhFhBkLuiUrb,Troy,Breaking Free,0.582,0.592,0,-6.436,0,0.038,0.0411,0.0,0.14,0.331,107.934,207200
6JgYlDDok56lwKkRmwm7mq,Ryan,What I've Been Looking For,0.68,0.605,9,-6.804,1,0.0278,0.0732,0.0,0.0926,0.72,140.056,123809
2dRPQFwPqAmc42mDRnsDQu,Carrie Underwood,All-American Girl,0.624,0.805,9,-2.632,1,0.029,0.0466,0.0,0.328,0.77,123.991,212173
1mMLMZYXkMueg65jRRWG1l,Luke Combs,When It Rains It Pours,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760
3pJkBPHadRAxBBo484RipI,Thomas Rhett,Sixteen,0.705,0.531,1,-7.031,1,0.0281,0.0135,2.11e-06,0.165,0.425,107.013,178333
6xHI9KjUjYT0FPtGO8Mxa1,Luke Combs,Hurricane,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,222533
2YMhrXQYKkm4kXLcXKKd5z,Dustin Lynch,Small Town Boy,0.554,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,72.997,205733
0w3Q14i073jLoew1hgJkwD,Jon Pardi,Heartache On The Dance Floor,0.596,0.834,9,-4.308,1,0.0474,0.0563,0.0,0.0866,0.618,116.0,205200
4VFE6ZNqa8jHAmbYICoAFg,Florida Georgia Line,"God, Your Mama, And Me",0.443,0.817,7,-3.729,1,0.0511,0.318,0.0,0.374,0.652,168.1,183413
66pxmg3Jhjm09tHoWR1wVR,Kenny Chesney,All the Pretty Girls,0.612,0.848,6,-3.736,1,0.0368,0.00916,0.0,0.366,0.719,120.996,212893
63OQWdXMq0Pe6pRpWY5gO0,Thomas Rhett,Star Of The Show,0.695,0.641,7,-5.807,1,0.0261,0.142,0.0,0.131,0.664,101.974,181200
4D4xJ4LyDXBWIf9thFSMAJ,Rascal Flatts,Yours If You Want It,0.554,0.903,8,-3.152,1,0.0515,0.0103,0.0,0.107,0.419,112.998,206827
73WWkaWkIRSP3MYGZ14aY4,Kip Moore,More Girls Like You,0.555,0.746,2,-5.522,1,0.033,0.00825,0.0,0.0796,0.712,75.01,154707
5sjIhQzNljMVrDklI91ezp,Blake Shelton,A Guy with a Girl,0.552,0.893,0,-4.593,1,0.0383,0.0158,0.0,0.105,0.777,163.948,189467
7px4t7HGiuMUvFkEOpZEwp,Old Dominion,Song for Another Time,0.498,0.804,11,-3.995,1,0.0332,0.125,0.0,0.167,0.697,166.054,191827
0rpwb2kLgS6KAZsostOj1O,Thomas Rhett,Grave,0.549,0.622,5,-5.504,1,0.0289,0.0438,0.0,0.166,0.555,141.804,193680
66IULVOTImQG2u0cJ3Ls04,Scotty McCreery,Five More Minutes,0.517,0.652,7,-6.153,1,0.0323,0.325,0.0,0.109,0.333,156.07,238954
4JjIIBNoho0V2gZjH4nEzR,Michael Ray,Think a Little Less,0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967,176987
5kNe7PE09d6Kvw5pAsx23n,Thomas Rhett,Die A Happy Man,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427
2gYiCTytrSRtuaHP1Nac6u,Luke Bryan,Fast,0.548,0.901,0,-2.637,0,0.0453,0.2,0.0,0.1,0.557,145.953,206213
1vBpwxsLVwaR4evBIaFmqD,Midland,Drinkin' Problem,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,220800
7f08qp3HROTkfrtNpiYGGo,Jon Pardi,Dirt On My Boots,0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,201893
498ZVInMGDkmmNVpSWqHiZ,Florida Georgia Line,May We All,0.514,0.918,7,-4.306,1,0.0365,0.0409,0.0,0.342,0.64,150.033,226173
6RSNKGdv3nDTHqgw4bdzyF,Russell Dickerson,Yours,0.555,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.559,134.058,216960
0WyFpxYlBCgH1gMXd26OOr,Cole Swindell,Flatliner (feat. Dierks Bentley),0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,177067
1zWZvrk13cL8Sl3VLeG57F,Thomas Rhett,T-Shirt,0.634,0.862,2,-5.337,1,0.0376,0.0287,0.0,0.0217,0.767,95.989,227693
0c4ICGb0jvszKj3KPR59JU,Blake Shelton,Every Time I Hear That Song,0.523,0.725,2,-5.448,1,0.0339,0.0558,6.96e-06,0.0937,0.528,155.855,214800
0xwPzLmBAYro8BUz7MrtAo,Sam Hunt,Make You Miss Me,0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,225693
